ID;Tipo;Height;Width
1602574;dog;300;225
1623352;dog;480;360
1430065;cat;480;360
1465956;dog;300;400
1192195;cat;480;640
1584225;cat;400;299
1508905;dog;225;400
1284294;cat;240;320
1604664;dog;400;300
1694837;dog;480;270
1732434;cat;300;400
1733346;cat;300;400
1947304;cat;300;400
1950907;dog;480;308
1602641;dog;300;400
1025013;cat;299;400
1898686;cat;480;380
1675955;cat;300;400
1267443;cat;300;400
1673624;dog;400;300
1398241;cat;300;400
1620284;dog;300;400
1998036;cat;370;400
1669580;cat;400;358
1530994;dog;360;640
1133553;dog;240;400
1846734;cat;300;400
1415681;dog;400;352
1312236;dog;480;360
1604697;cat;480;360
1284281;dog;480;360
1300904;dog;480;360
1100681;dog;400;300
1309424;dog;400;400
1263103;dog;400;300
1742394;cat;302;399
1040786;dog;400;299
1922070;dog;300;400
1948886;dog;360;640
1996194;cat;300;400
1717415;cat;480;428
1768877;dog;274;400
1609278;cat;266;400
1422563;dog;480;270
1477293;cat;480;360
1599924;dog;360;203
1321377;dog;360;203
1406477;dog;480;360
1314960;cat;400;356
1759308;cat;300;400
1374227;dog;480;360
1424375;dog;480;270
1748763;cat;400;393
1146732;cat;480;360
1947784;dog;400;400
1705214;cat;360;640
1018364;cat;480;360
1979887;cat;300;400
1002172;cat;400;301
1934211;cat;266;400
1595438;dog;400;300
1351876;dog;640;640
1148128;cat;400;400
1653033;cat;400;300
1659678;cat;640;640
1772648;dog;289;400
1107359;cat;400;384
1685534;dog;480;270
1202909;cat;268;400
1283385;cat;300;400
1507125;cat;300;400
1241889;dog;480;270
1795954;cat;480;360
1780006;dog;427;640
1213520;cat;422;639
1035700;dog;274;400
1216689;dog;300;400
1394604;dog;480;270
1850993;dog;480;640
1890510;dog;480;270
1645359;dog;249;417
1180997;dog;360;203
1755399;dog;400;300
1269618;cat;640;640
1132137;cat;267;400
1779541;dog;300;400
1167162;cat;300;400
1289278;cat;480;640
1899102;cat;300;400
1526007;dog;480;640
1853951;cat;480;360
1456824;cat;360;203
1538669;cat;480;270
1384374;cat;480;270
1929457;dog;480;640
1717011;cat;360;640
1175031;dog;300;400
1457235;cat;400;372
1607901;dog;480;360
1654336;dog;299;400
1596833;dog;480;350
1343826;cat;640;640
1294520;cat;400;300
1583859;dog;400;300
1217921;dog;480;360
1804375;dog;360;203
1733420;dog;480;640
1599597;cat;480;640
1582723;dog;480;640
1357925;dog;342;305
1128313;cat;300;400
1182725;dog;480;360
1558625;cat;480;270
1168029;cat;368;400
1500677;dog;360;203
1046471;dog;400;300
1244548;dog;300;400
1733190;cat;480;315
1024576;dog;480;360
1487641;dog;480;418
1152976;cat;240;400
1567535;dog;480;270
1260426;dog;400;300
1766986;cat;300;400
1311677;cat;300;400
1274155;dog;480;345
1320953;cat;480;360
1801985;dog;300;400
1703699;dog;639;640
1660444;dog;480;360
1566411;cat;300;400
1724702;cat;400;300
1405339;cat;320;239
1046402;dog;300;400
1478854;cat;480;360
1182058;cat;300;400
1310295;cat;301;400
1601415;dog;300;400
1425022;cat;301;400
1678480;cat;400;300
1470645;cat;300;400
1586558;cat;300;400
1326564;dog;480;270
1085790;cat;480;360
1408799;dog;640;640
1420126;dog;225;400
1559198;dog;300;400
1648422;cat;400;300
1873189;cat;400;300
1083727;cat;480;640
1278226;dog;299;400
1476337;cat;478;640
1318761;cat;400;265
1151566;dog;400;300
1055988;cat;480;430
1826322;dog;640;640
1963462;cat;360;640
1177820;cat;266;400
1369753;cat;300;400
1638303;dog;349;640
1974539;cat;400;300
1648898;dog;300;400
1505014;cat;480;280
1112942;cat;480;360
1568380;cat;480;640
1860647;dog;400;298
1356037;dog;400;299
1296436;cat;400;281
1487344;cat;480;360
1283489;dog;480;360
1916574;cat;266;400
1248002;cat;300;400
1668344;dog;480;360
1340163;cat;480;360
1003857;dog;480;360
1982207;cat;480;640
1842915;dog;480;360
1052400;cat;300;400
1758147;cat;399;239
1409673;cat;480;360
1822080;cat;360;203
1144583;cat;400;300
1964187;dog;480;640
1977722;dog;480;360
1792061;cat;300;400
1794801;dog;300;400
1964687;cat;266;400
1898977;cat;300;400
1166501;dog;225;400
1333224;dog;480;360
1366690;cat;400;300
1633983;dog;479;360
1703857;dog;300;400
1123101;dog;480;640
1206529;cat;481;639
1188975;dog;400;300
1056943;dog;400;300
1080250;cat;480;640
1571940;cat;480;640
1405465;cat;300;225
1493020;dog;480;360
1992420;dog;480;640
1631021;dog;300;400
1293924;cat;480;360
1366687;cat;240;320
1071903;cat;240;400
1730979;cat;400;287
1143559;dog;400;300
1012444;dog;400;267
1479180;dog;480;360
1301846;dog;300;400
1313657;cat;480;356
1025146;dog;166;221
1304163;dog;299;223
1010675;cat;480;360
1382303;dog;480;360
1320318;dog;266;400
1043278;dog;480;360
1599137;cat;480;640
1989915;dog;400;300
1333236;cat;400;268
1081225;cat;360;640
1970341;dog;384;384
1540545;cat;208;370
1809766;cat;480;360
1489132;dog;264;480
1421187;dog;480;360
1341852;cat;480;640
1347186;dog;480;640
1319573;dog;360;640
1359834;cat;480;640
1186849;dog;225;399
1115912;dog;480;270
1504895;cat;480;640
1068422;dog;400;300
1296547;cat;400;400
1654644;dog;300;400
1842602;cat;247;400
1694661;dog;400;300
1410341;cat;547;640
1449998;cat;400;300
1007140;cat;480;270
1066048;dog;300;400
1840477;cat;480;360
1080837;cat;400;300
1483058;dog;400;300
1344229;cat;451;640
1696306;dog;300;400
1956666;cat;400;300
1253049;cat;400;266
1201162;dog;439;640
1515826;cat;400;300
1876749;dog;480;270
1419762;dog;480;320
1838252;cat;480;640
1281730;cat;360;640
1068583;cat;480;480
1100261;cat;480;360
1782626;dog;300;400
1831762;cat;400;280
1324832;cat;356;640
1044754;cat;480;640
1638881;cat;400;300
1615134;dog;293;215
1391150;cat;266;400
1768177;dog;400;300
1090503;cat;266;400
1388621;cat;424;640
1700854;dog;400;356
1055474;dog;480;360
1058343;dog;400;300
1590275;cat;300;400
1181731;dog;175;399
1572648;dog;300;400
1651084;dog;480;270
1097808;dog;480;640
1092188;cat;300;400
1816576;cat;400;300
1388866;cat;400;300
1074662;cat;480;640
1449275;dog;480;360
1393098;cat;400;300
1777544;dog;480;320
1893465;dog;475;640
1125656;dog;480;358
1221537;dog;480;270
1687884;cat;300;400
1843188;dog;400;307
1017445;dog;360;640
1153249;dog;267;400
1074673;dog;360;640
1715814;dog;300;225
1083454;cat;480;640
1222949;dog;480;360
1240591;cat;427;640
1017015;dog;299;400
1571931;dog;299;223
1179671;cat;300;400
1159619;dog;400;300
1655814;cat;300;400
1937586;cat;300;400
1803735;dog;240;320
1558471;dog;400;300
1538740;dog;300;400
1365643;dog;300;400
1733783;dog;480;360
1061753;dog;300;400
1475828;dog;400;300
1144026;cat;478;640
1888263;dog;300;400
1628384;cat;300;400
1395134;cat;225;400
1532770;dog;399;225
1516305;cat;480;270
1058952;cat;300;400
1311718;cat;256;400
1638291;dog;395;400
1120274;dog;400;300
1963253;cat;400;300
1316704;cat;480;480
1947171;cat;300;400
1500833;cat;480;270
1783437;cat;478;640
1480252;dog;152;270
1934202;dog;640;640
1679158;dog;300;400
1084867;dog;480;360
1569065;cat;266;400
1572450;cat;400;299
1024210;dog;465;640
1218588;dog;360;203
1347340;cat;300;400
1548626;cat;240;320
1843104;dog;400;300
1559014;cat;480;640
1842953;cat;300;400
1388872;cat;480;640
1483659;dog;480;270
1479154;cat;360;203
1361270;dog;300;400
1004624;cat;300;400
1934798;dog;400;300
1611327;dog;299;400
1520738;cat;360;203
1441488;cat;300;400
1580318;cat;206;206
1864052;cat;400;225
1956076;dog;400;382
1880428;cat;428;639
1831050;cat;300;400
1315102;cat;480;270
1385464;cat;480;360
1430793;cat;300;400
1216301;cat;300;225
1055662;cat;299;400
1308305;cat;400;300
1934746;dog;480;360
1643601;cat;480;360
1916507;dog;360;639
1281930;dog;300;225
1872491;cat;480;640
1327583;dog;480;360
1640204;cat;480;360
1813927;dog;300;400
1379989;dog;400;351
1003385;dog;400;284
1448772;dog;480;395
1030495;dog;300;400
1000136;dog;640;640
1605595;cat;300;400
1796292;dog;400;240
1587448;cat;300;400
1492319;dog;480;364
1656006;dog;300;400
1514659;dog;360;640
1607660;cat;400;300
1461224;dog;299;400
1078173;dog;400;225
1686174;cat;268;400
1588074;dog;480;640
1404946;cat;300;400
1115134;dog;400;300
1924716;cat;300;400
1203617;dog;480;360
1850355;cat;480;270
1339256;dog;480;640
1579494;cat;400;300
1562216;dog;300;400
1574082;dog;300;400
1930014;cat;305;400
1080553;dog;300;400
1212440;dog;300;400
1067033;cat;480;640
1830960;cat;480;363
1367766;cat;300;400
1180942;dog;400;300
1021283;dog;300;400
1989359;dog;300;400
1178459;dog;480;360
1169109;dog;480;640
1305197;dog;480;360
1247387;dog;480;360
1411121;dog;300;400
1493419;dog;399;289
1182506;cat;360;203
1145104;dog;480;270
1091154;cat;300;400
1123354;dog;400;319
1530889;dog;480;360
1103943;dog;480;360
1459237;cat;480;360
1209475;dog;479;271
1522667;cat;480;360
1165800;dog;480;360
1672266;cat;400;299
1777631;dog;480;360
1340312;cat;480;640
1718258;dog;480;640
1438797;dog;480;355
1976634;dog;480;360
1799948;cat;480;360
1079859;cat;480;360
1747755;cat;400;299
1998884;dog;300;400
1886250;dog;300;400
1326691;dog;480;356
1804287;dog;480;270
1786217;cat;399;281
1376489;dog;480;270
1974513;cat;300;400
1112040;cat;360;640
1196591;cat;400;300
1108872;cat;300;225
1285379;dog;400;400
1103809;cat;300;400
1748423;dog;400;191
1227018;cat;300;400
1881206;dog;400;300
1371155;cat;480;640
1572447;cat;300;400
1626173;cat;300;400
1508640;cat;480;640
1184769;cat;480;360
1630023;dog;480;640
1809796;dog;300;400
1776921;dog;300;400
1431404;dog;640;640
1495710;dog;300;400
1262773;cat;480;640
1967507;dog;400;254
1880822;dog;480;302
1962745;cat;480;360
1915682;dog;480;360
1956330;dog;479;242
1584558;dog;400;269
1452288;dog;480;640
1962236;dog;299;400
1206630;dog;360;640
1120464;cat;300;400
1258129;dog;480;361
1084426;dog;480;270
1480758;dog;400;225
1662838;dog;400;300
1594727;cat;480;358
1977782;cat;479;270
1702945;cat;400;300
1214225;cat;400;300
1360811;dog;400;300
1326565;dog;480;480
1105182;cat;400;300
1908959;dog;360;640
1494496;dog;360;203
1659746;dog;323;480
1878774;cat;480;360
1897253;cat;480;640
1897006;cat;384;640
1941930;cat;480;640
1142010;cat;480;640
1429849;dog;300;400
1593163;cat;300;400
1807999;dog;480;270
1301570;cat;300;400
1618663;cat;480;361
1611517;cat;480;640
1821023;dog;480;360
1794356;dog;480;360
1682713;cat;348;400
1736314;cat;300;400
1071453;cat;300;400
1260172;dog;400;300
1199292;cat;480;270
1927605;dog;480;270
1522508;cat;240;400
1226000;dog;300;400
1445432;cat;480;640
1783492;cat;225;400
1622442;cat;307;400
1116416;cat;300;400
1406448;cat;400;300
1074526;cat;480;640
1246834;cat;400;300
1575567;dog;400;300
1764448;cat;480;360
1377038;cat;267;400
1555129;cat;300;399
1945760;cat;300;400
1511232;dog;267;400
1766537;cat;400;300
1930758;cat;480;640
1503857;dog;154;160
1338436;dog;480;295
1782516;cat;300;400
1893440;dog;480;360
1505862;dog;400;400
1243835;cat;480;280
1965180;dog;300;400
1945405;dog;400;267
1039568;dog;400;300
1566977;dog;400;300
1982855;dog;480;394
1674072;cat;480;640
1569237;cat;400;307
1053847;cat;300;400
1622321;cat;480;360
1425285;dog;300;400
1890218;dog;480;360
1908742;dog;267;400
1701245;cat;266;400
1119343;cat;640;640
1757579;dog;320;240
1986254;cat;480;360
1405791;dog;400;300
1651677;cat;480;640
1086448;cat;480;270
1195391;cat;480;360
1395251;dog;400;291
1129980;dog;480;270
1124874;cat;300;400
1456233;cat;400;300
1458729;dog;480;270
1686996;dog;400;300
1519309;dog;300;225
1644771;cat;225;400
1050920;cat;600;640
1539653;cat;400;300
1517360;cat;225;400
1612408;dog;400;266
1830176;cat;399;302
1114736;cat;300;400
1052480;cat;480;360
1705828;dog;300;400
1933428;cat;300;400
1793160;cat;400;367
1998143;cat;225;400
1975626;cat;400;239
1351615;dog;360;640
1959506;dog;300;400
1398290;dog;427;640
1494846;cat;480;356
1370001;cat;239;399
1978318;cat;480;360
1130668;cat;480;398
1429827;dog;480;356
1754870;dog;480;360
1189636;dog;400;300
1575207;cat;400;300
1429899;cat;400;300
1836650;dog;480;360
1937630;dog;640;480
1477136;cat;452;640
1954358;cat;299;400
1037283;cat;400;300
1185018;dog;480;360
1849902;dog;360;203
1852973;cat;400;225
1615358;dog;480;270
1348671;cat;480;360
1684149;dog;424;639
1971620;cat;400;389
1849278;dog;479;359
1956588;cat;300;400
1161429;dog;183;275
1437375;dog;480;640
1918993;cat;480;360
1121915;cat;299;400
1942500;cat;217;400
1167564;cat;480;270
1661343;dog;400;225
1622708;dog;480;360
1029105;dog;400;300
1255634;dog;360;640
1105853;cat;480;480
1027687;dog;480;360
1731372;cat;480;360
1307985;cat;480;360
1778119;cat;360;203
1413433;cat;400;400
1692574;cat;300;400
1024283;cat;400;400
1103641;cat;478;640
1575882;cat;480;360
1628854;dog;400;400
1568280;dog;300;400
1710763;dog;300;400
1992247;dog;400;300
1498755;dog;300;400
1088756;dog;344;263
1462554;cat;480;360
1870741;cat;438;640
1599372;dog;479;350
1290441;cat;480;360
1861699;dog;360;640
1108599;dog;360;203
1454534;dog;400;285
1418544;dog;349;282
1545776;dog;300;400
1570154;cat;427;285
1667162;cat;480;360
1068461;cat;300;400
1854261;cat;266;400
1655316;dog;400;225
1179289;dog;480;360
1812766;dog;400;300
1448745;dog;480;360
1641207;cat;313;400
1482206;dog;480;270
1794387;cat;480;360
1640454;dog;480;270
1620220;cat;300;400
1211885;dog;300;400
1268779;cat;267;400
1440721;dog;360;640
1011675;cat;480;384
1349162;dog;480;288
1109570;cat;267;400
1188664;cat;480;640
1156419;dog;267;400
1552857;dog;480;360
1462191;cat;300;400
1092435;dog;300;400
1446245;dog;300;400
1787822;cat;300;400
1879912;dog;480;270
1099808;cat;480;640
1459177;dog;480;472
1065295;dog;360;640
1656216;cat;480;640
1152599;cat;400;300
1396192;cat;400;300
1927641;dog;400;300
1504852;cat;265;400
1145151;dog;425;640
1987804;cat;360;640
1251919;cat;400;300
1843379;cat;267;400
1123382;dog;360;203
1153391;cat;362;640
1251228;dog;480;640
1221704;dog;400;240
1131289;cat;300;400
1017842;cat;480;288
1204779;dog;400;267
1252635;cat;265;400
1390015;cat;480;640
1649074;dog;267;400
1051448;cat;400;300
1873914;cat;480;360
1089583;dog;400;296
1520127;dog;400;400
1859649;cat;311;400
1214328;cat;300;400
1497663;cat;480;640
1634483;cat;300;400
1087489;dog;300;400
1790348;dog;400;300
1794689;cat;300;400
1721478;dog;247;360
1901266;cat;427;640
1277000;cat;225;400
1079351;cat;300;400
1626819;cat;425;640
1297094;dog;480;360
1914983;cat;480;640
1618037;dog;480;270
1974392;cat;479;288
1951294;cat;480;359
1192305;dog;480;360
1687277;cat;300;400
1159889;cat;300;400
1823864;cat;241;400
1181256;dog;480;356
1592062;dog;480;374
1826132;dog;400;265
1271646;cat;480;640
1247132;dog;480;360
1626887;cat;329;400
1418548;dog;400;300
1488399;dog;300;400
1526074;cat;400;300
1196800;cat;480;307
1937741;dog;640;640
1483314;dog;300;400
1325663;cat;299;400
1875976;cat;225;400
1610995;cat;480;270
1148497;cat;300;400
1568689;dog;300;400
1870576;dog;480;640
1766914;cat;267;400
1070352;cat;400;296
1769816;cat;480;360
1779953;cat;300;400
1016493;dog;480;360
1122098;cat;480;341
1095999;dog;480;640
1504069;dog;300;400
1387998;cat;300;400
1388318;dog;480;354
1676348;dog;400;300
1781280;cat;240;320
1809233;cat;480;384
1208075;dog;400;331
1994269;cat;299;400
1308564;dog;267;400
1670728;cat;480;360
1769060;dog;480;335
1241254;dog;400;240
1397463;cat;480;360
1443558;cat;300;400
1636412;dog;480;270
1609314;dog;428;640
1529108;cat;300;400
1272268;cat;480;640
1136674;dog;480;640
1816446;cat;400;300
1431214;cat;427;285
1797582;dog;480;270
1900999;dog;480;360
1643130;cat;400;300
1170062;cat;300;400
1086605;cat;480;640
1828351;cat;300;400
1076274;dog;480;386
1162556;dog;301;400
1863419;dog;360;203
1218604;dog;400;300
1201486;dog;480;272
1475826;dog;480;640
1179422;dog;400;300
1243438;dog;480;640
1858163;cat;480;360
1411110;cat;300;400
1195830;dog;300;400
1913824;cat;400;299
1259162;cat;300;400
1809003;dog;400;274
1106363;dog;240;320
1707331;dog;300;400
1974600;cat;480;360
1315198;dog;480;360
1882899;cat;400;293
1357625;cat;582;640
1912107;cat;480;434
1050520;dog;299;400
1978550;cat;300;400
1305386;dog;480;360
1069167;dog;400;296
1854464;cat;399;232
1089458;dog;300;400
1114239;cat;480;384
1226365;cat;269;400
1819484;dog;300;400
1067894;cat;267;400
1017724;cat;480;360
1444508;cat;300;400
1411906;dog;480;360
1303191;cat;300;400
1188828;dog;480;414
1027291;cat;480;640
1394855;dog;480;360
1092786;cat;400;299
1743181;dog;480;640
1323676;cat;265;400
1414850;dog;480;360
1669135;dog;267;400
1250427;dog;400;300
1964410;dog;299;223
1226643;dog;400;400
1836309;dog;400;300
1107139;dog;480;270
1484814;dog;300;400
1449420;dog;265;399
1481596;dog;480;360
1253687;cat;360;203
1005071;dog;400;226
1924532;cat;268;400
1303446;dog;400;300
1537597;cat;480;270
1800312;dog;400;300
1927532;cat;300;400
1674503;dog;400;240
1292340;dog;640;640
1215979;cat;480;640
1664848;dog;300;400
1310873;dog;400;400
1710098;dog;300;399
1729176;dog;300;400
1899233;cat;286;399
1245241;cat;400;299
1242934;cat;425;640
1266170;cat;300;400
1538141;dog;337;400
1248748;dog;360;203
1379238;cat;266;400
1836439;dog;480;270
1474837;dog;480;320
1821107;dog;300;400
1052590;dog;300;285
1997398;dog;400;391
1446203;dog;299;400
1834630;cat;319;400
1987347;dog;245;399
1419181;cat;480;360
1372185;dog;480;360
1544199;dog;400;300
1246478;dog;480;360
1817269;cat;480;478
1456259;cat;266;400
1617797;cat;300;400
1364342;dog;300;400
1975741;cat;427;640
1672634;cat;400;240
1605082;cat;300;400
1057384;dog;480;320
1692478;dog;480;360
1162649;dog;400;300
1711336;dog;350;505
1522649;cat;640;640
1750532;dog;395;316
1199191;dog;300;400
1316599;cat;300;400
1733169;cat;300;400
1541091;dog;300;400
1621974;dog;265;400
1589022;cat;480;640
1321959;dog;480;414
1264160;dog;400;300
1342541;dog;480;360
1325981;cat;512;640
1082201;dog;480;270
1613262;dog;300;400
1434062;dog;300;400
1724961;dog;300;400
1144651;cat;480;360
1353135;dog;400;300
1283823;cat;300;400
1290259;dog;300;400
1861715;cat;494;640
1141055;dog;480;640
1314512;dog;300;400
1498852;cat;300;400
1580476;cat;480;640
1183828;dog;238;400
1602555;dog;480;360
1491490;cat;480;360
1111149;cat;300;400
1311136;cat;360;640
1996051;dog;479;351
1990083;dog;400;266
1929182;dog;225;400
1116621;cat;300;400
1109349;dog;480;480
1582881;dog;640;640
1729886;cat;400;320
1408511;dog;640;640
1019298;dog;300;400
1326152;cat;478;640
1311460;cat;480;640
1693554;cat;400;290
1340834;dog;480;270
1582239;dog;478;357
1665449;cat;300;400
1139648;dog;240;320
1639421;cat;360;640
1816151;cat;267;400
1199708;dog;300;400
1560297;cat;400;299
1043937;cat;267;400
1186335;cat;480;640
1120249;cat;300;400
1317763;dog;480;640
1531218;dog;480;360
1515613;cat;480;640
1714166;cat;400;349
1702497;dog;480;360
1173653;dog;300;400
1476877;dog;480;640
1377658;cat;480;640
1039663;cat;300;400
1507042;cat;480;270
1050474;dog;480;360
1050800;dog;480;360
1508686;cat;572;640
1658313;dog;400;269
1313536;dog;333;400
1634543;dog;300;400
1145942;cat;400;300
1324264;cat;268;400
1023492;cat;480;356
1793146;dog;480;640
1806092;cat;300;400
1578444;dog;300;400
1696014;cat;300;400
1324303;cat;480;640
1955912;dog;400;267
1790046;dog;400;300
1624682;dog;300;400
1338973;dog;480;270
1240709;dog;480;360
1664202;cat;400;300
1657602;cat;400;300
1548407;cat;400;266
1594785;cat;480;640
1765448;dog;300;400
1972459;cat;300;400
1884211;dog;300;400
1510505;dog;400;300
1685186;cat;480;360
1643374;cat;400;225
1780153;cat;480;360
1179409;cat;480;640
1116265;cat;300;400
1729804;cat;320;640
1660624;dog;267;400
1097941;cat;305;400
1866134;cat;400;300
1392639;dog;267;400
1414749;dog;480;360
1722280;cat;400;300
1386387;dog;300;400
1106693;dog;480;360
1443641;dog;480;360
1287189;cat;640;640
1997438;dog;400;225
1238989;dog;300;400
1468015;cat;480;640
1881493;dog;480;270
1790159;cat;480;270
1682997;cat;400;300
1274433;dog;400;300
1041174;dog;300;400
1437600;dog;480;640
1396411;cat;480;640
1400659;cat;480;360
1599160;dog;480;360
1512692;dog;480;640
1436087;dog;480;640
1954514;dog;357;400
1779666;dog;400;300
1160391;dog;480;361
1557418;cat;480;640
1430872;cat;300;400
1573510;dog;300;400
1183435;dog;300;400
1422195;dog;480;279
1165900;dog;301;400
1173313;dog;480;360
1855007;cat;300;400
1106898;dog;480;360
1144050;dog;529;640
1576598;dog;400;300
1327294;cat;354;399
1127968;dog;480;360
1485626;dog;266;400
1562209;cat;400;300
1178416;dog;400;243
1934191;cat;480;640
1649825;dog;360;203
1713947;dog;400;240
1880328;cat;480;360
1763820;cat;480;360
1261482;cat;360;640
1840714;cat;300;400
1054174;dog;640;640
1460360;dog;360;203
1644191;cat;300;400
1514495;dog;300;400
1709992;cat;266;400
1336811;cat;360;640
1661558;dog;400;300
1369820;cat;360;640
1339869;cat;360;203
1088917;cat;480;640
1625344;dog;300;400
1137618;dog;300;400
1345542;cat;300;400
1747984;dog;400;300
1201958;dog;300;225
1165604;dog;480;360
1856151;dog;480;640
1982590;dog;360;203
1123599;dog;480;426
1213200;dog;360;640
1476064;dog;300;400
1473454;dog;480;640
1602030;dog;300;400
1424596;cat;360;640
1031532;cat;480;360
1375849;cat;480;480
1788408;cat;225;400
1798011;dog;480;270
1370511;cat;300;400
1296561;cat;300;400
1835597;cat;300;400
1379146;dog;480;360
1849710;dog;400;299
1482223;dog;480;270
1954441;dog;300;400
1194570;dog;480;270
1926375;cat;480;270
1242802;cat;347;400
1593557;dog;307;399
1290059;dog;480;360
1550248;dog;480;288
1424131;dog;329;400
1539744;cat;241;400
1140558;cat;400;300
1137742;dog;400;297
1255495;cat;267;178
1608623;dog;359;360
1098116;cat;428;639
1046729;dog;400;300
1104097;cat;480;360
1943616;dog;480;270
1551073;cat;300;400
1901436;dog;400;300
1134681;dog;400;273
1802219;dog;480;356
1967864;dog;360;203
1917373;dog;384;480
1314310;cat;480;360
1165875;cat;640;640
1879896;dog;300;400
1407267;dog;480;640
1372263;dog;480;640
1391909;cat;300;400
1572337;cat;400;400
1208672;cat;400;300
1323311;dog;480;270
1703482;dog;360;640
1835764;dog;400;400
1462174;cat;400;300
1756369;cat;400;400
1327861;dog;297;399
1854301;dog;266;400
1917192;cat;300;400
1480106;cat;480;387
1360915;dog;480;360
1814173;cat;480;640
1404326;dog;300;400
1774317;cat;266;400
1260961;dog;400;300
1234947;cat;300;225
1380237;dog;225;400
1467510;cat;300;400
1659872;dog;473;640
1991225;cat;299;400
1091652;cat;300;400
1612751;dog;400;300
1461829;cat;480;360
1965002;dog;400;300
1692683;cat;360;640
1554744;cat;480;360
1608872;cat;399;225
1471298;cat;480;640
1615473;cat;480;360
1450227;cat;400;300
1987201;dog;480;360
1445016;cat;400;240
1371689;cat;267;400
1463750;cat;400;350
1884153;dog;360;640
1417450;cat;267;400
1588904;dog;400;300
1580762;dog;480;361
1145330;cat;471;640
1920615;cat;225;400
1588092;cat;399;287
1180310;cat;480;393
1320504;dog;400;300
1029321;cat;300;400
1292056;dog;400;351
1113484;dog;400;225
1350068;dog;400;300
1403654;dog;400;300
1836014;dog;312;400
1837957;cat;360;640
1047202;cat;371;640
1266230;cat;400;300
1891509;dog;300;400
1823447;cat;595;639
1501324;dog;427;640
1629724;dog;480;270
1946082;dog;480;356
1804757;cat;400;332
1938320;cat;480;360
1609244;dog;480;360
1103378;dog;480;270
1273757;cat;300;400
1664552;cat;640;640
1944332;cat;400;300
1776359;cat;480;640
1852779;dog;300;400
1174405;cat;480;360
1755742;dog;267;400
1185467;cat;336;448
1378311;dog;480;360
1451241;dog;400;226
1133372;dog;400;300
1162537;dog;360;203
1449476;cat;299;223
1876160;dog;480;343
1662683;dog;469;640
1326760;dog;300;400
1966866;dog;400;267
1572327;dog;308;400
1573840;dog;300;400
1453508;dog;365;278
1068785;dog;300;400
1040683;dog;400;300
1776022;dog;300;400
1061759;dog;480;360
1084937;dog;232;400
1917695;cat;300;400
1060421;dog;360;270
1834230;dog;300;400
1302422;cat;437;640
1744716;cat;480;360
1252852;dog;427;640
1245011;cat;332;400
1623297;dog;266;400
1901114;dog;266;400
1309411;dog;300;400
1959525;cat;360;640
1816892;dog;480;640
1765777;cat;360;639
1581503;cat;300;400
1234905;dog;300;400
1126948;dog;480;450
1123619;cat;300;400
1876873;cat;360;640
1490602;dog;480;339
1780228;cat;360;203
1339385;cat;400;300
1333158;dog;480;640
1889140;dog;266;400
1988318;cat;480;640
1225675;dog;480;348
1930918;dog;220;320
1179306;cat;400;300
1341656;cat;300;400
1436404;cat;280;400
1116719;dog;480;360
1894662;dog;400;398
1773276;dog;268;400
1047185;dog;300;400
1051035;cat;480;360
1059956;cat;400;300
1142316;dog;400;300
1426936;cat;300;400
1695353;dog;400;256
1974828;cat;480;640
1659550;dog;270;277
1613081;dog;300;400
1058317;dog;300;400
1309473;cat;400;300
1561612;cat;292;400
1394209;dog;312;400
1845717;cat;400;267
1159792;dog;480;273
1563967;cat;480;640
1623228;cat;480;640
1141246;dog;480;360
1356619;dog;480;640
1680198;cat;478;640
1380854;dog;300;400
1037679;cat;300;400
1704177;cat;480;360
1284459;dog;480;270
1984029;cat;360;640
1644025;dog;480;640
1614104;dog;480;640
1307870;dog;400;300
1452754;dog;271;400
1766607;cat;400;400
1693373;dog;300;400
1998984;dog;300;400
1862343;cat;400;300
1200101;dog;300;400
1001948;cat;640;640
1913412;dog;300;225
1267130;cat;299;400
1349385;cat;267;400
1716092;cat;300;400
1694015;dog;480;328
1528420;dog;300;400
1546597;dog;300;400
1012847;cat;267;400
1620172;dog;400;300
1377329;dog;300;400
1692825;cat;478;640
1930376;cat;299;400
1141260;cat;300;400
1934568;cat;480;360
1981286;cat;300;400
1956834;dog;480;360
1030030;dog;400;213
1734663;cat;480;640
1191132;cat;640;640
1537130;cat;400;300
1974144;cat;480;640
1390887;dog;480;270
1558179;dog;400;367
1841573;dog;300;400
1942792;dog;300;400
1343252;dog;400;283
1789125;dog;360;640
1766763;dog;400;300
1638219;cat;225;400
1565256;dog;266;400
1392359;cat;300;400
1635552;cat;300;400
1819130;dog;400;400
1537924;dog;480;360
1785716;cat;400;300
1374025;dog;400;249
1073364;cat;400;299
1604169;cat;480;360
1247727;cat;480;270
1912571;cat;400;300
1323371;dog;400;316
1437824;dog;300;400
1042819;cat;400;284
1646642;dog;300;400
1195915;dog;518;640
1947610;dog;303;400
1037567;cat;480;270
1344103;dog;400;283
1897028;cat;300;400
1060425;cat;400;400
1692513;dog;480;360
1232715;dog;480;270
1785830;cat;300;400
1476373;dog;480;323
1020040;dog;480;360
1244985;dog;300;400
1844006;dog;480;270
1100682;dog;300;400
1337221;cat;577;640
1258651;dog;300;400
1366316;dog;480;270
1438169;cat;400;300
1070546;cat;400;300
1149437;cat;480;460
1182707;dog;400;365
1310608;cat;480;640
1425682;cat;300;400
1959689;dog;400;299
1258561;cat;399;300
1655874;cat;391;400
1460553;dog;400;300
