ID;Width;Tipo;Height
2065686;203;dog;360
2641242;316;dog;480
2701726;400;cat;266
2782081;400;cat;300
2093665;264;dog;480
2287544;400;dog;300
2582876;270;cat;479
2574014;301;dog;400
2812108;400;cat;300
2667963;203;cat;360
2881376;400;dog;300
2689571;400;dog;319
2495484;300;dog;400
2917024;293;cat;400
2917113;400;cat;221
2968755;400;dog;300
2235296;141;cat;400
2878665;400;dog;300
2687812;226;dog;400
2988934;400;cat;300
2145967;300;dog;400
2337539;640;cat;569
2661652;400;cat;300
2928322;270;dog;480
2816167;640;dog;480
2422108;400;cat;267
2499367;360;dog;480
2954896;400;dog;265
2305351;381;dog;400
2015222;270;dog;480
2908957;400;cat;300
2283171;360;dog;480
2658019;360;dog;480
2865358;360;dog;480
2519815;360;dog;480
2042250;360;cat;480
2839447;225;cat;399
2700022;640;cat;480
2411673;640;cat;480
2291503;267;dog;400
2189577;640;cat;480
2242004;400;dog;300
2431650;400;dog;269
2924015;270;cat;480
2769039;270;cat;480
2233746;400;dog;300
2272711;400;dog;299
2637837;400;cat;300
2809677;400;cat;266
2243738;640;dog;544
2122824;640;cat;640
2252966;270;cat;480
2312674;640;cat;384
2547182;640;dog;480
2545387;640;dog;360
2477343;360;cat;480
2750277;300;dog;400
2435150;400;dog;300
2991379;300;cat;400
2122123;640;cat;427
2203757;400;cat;267
2373950;300;dog;400
2414876;640;cat;480
2008026;270;dog;480
2653675;400;cat;300
2379556;360;cat;480
2619031;400;cat;299
2510323;400;dog;265
2022865;270;dog;480
2616470;400;cat;299
2687673;640;dog;640
2208566;480;dog;480
2575907;400;cat;300
2210459;360;dog;480
2978279;640;cat;427
2037166;640;dog;480
2567010;400;dog;300
2966053;283;dog;213
2485741;400;cat;300
2360010;186;dog;480
2693167;300;dog;400
2135829;640;cat;360
2448712;400;dog;239
2980751;236;dog;400
2236994;299;dog;400
2438585;300;cat;400
2952477;225;cat;300
2800625;400;cat;300
2739814;299;cat;400
2017985;299;cat;400
2710300;336;cat;392
2155845;640;dog;640
2817926;400;cat;225
2627485;400;dog;210
2007439;400;dog;300
2716447;400;dog;300
2362884;400;dog;300
2932141;400;dog;299
2650067;267;cat;400
2696259;400;cat;300
2049369;400;dog;298
2082459;640;cat;480
2232511;640;cat;360
2359079;270;dog;480
2036069;300;dog;400
2365812;640;dog;478
2050266;640;cat;480
2670490;225;dog;300
2989836;400;cat;300
2944535;400;cat;266
2851020;329;cat;400
2904744;640;cat;480
2713930;360;cat;480
2691809;270;cat;480
2077593;295;cat;479
2631048;399;dog;272
2357254;256;cat;400
2611589;360;dog;480
2633006;399;dog;222
2167710;360;dog;480
2340802;640;cat;480
2307018;400;cat;265
2488665;360;dog;480
2690468;384;cat;480
2566407;294;dog;400
2265725;640;cat;480
2301394;225;dog;300
2540317;640;cat;480
2771837;300;dog;400
2963511;400;dog;300
2814461;400;dog;300
2463009;417;cat;417
2338637;400;cat;299
2966543;270;cat;480
2763051;400;dog;267
2135241;464;cat;480
2919077;640;dog;360
2240643;400;cat;300
2595756;267;dog;400
2995966;379;dog;400
2212375;339;dog;400
2500948;400;dog;300
2276715;360;dog;480
2899886;203;dog;360
2576017;400;dog;300
2240572;413;dog;480
2404059;360;dog;480
2872416;203;cat;360
2489845;400;cat;267
2531485;640;cat;480
2282954;640;cat;384
2299353;300;dog;400
2952522;400;dog;300
2590616;274;dog;206
2411509;270;cat;480
2726045;300;dog;400
2832585;225;dog;400
2815620;640;dog;640
2178861;400;dog;300
2215357;400;dog;265
2888693;400;cat;300
2208650;640;cat;427
2179368;265;dog;400
2366863;271;cat;400
2276637;400;dog;300
2741267;300;cat;400
2003831;399;cat;225
2871385;400;dog;266
2203643;300;dog;400
2654673;299;dog;399
2984432;360;cat;480
2025957;640;dog;480
2345535;400;cat;267
2023994;400;cat;300
2161418;300;dog;400
2898824;400;cat;300
2271078;640;cat;480
2354495;360;dog;480
2454060;283;dog;400
2568871;640;dog;480
2373277;400;dog;300
2785605;267;cat;400
2765954;346;dog;480
2706421;400;dog;300
2024182;299;dog;400
2274058;400;dog;300
2453220;335;dog;400
2122497;640;cat;480
2187566;400;cat;300
2757052;400;dog;265
2827526;360;cat;480
2645767;225;dog;300
2308925;360;dog;480
2295302;400;cat;300
2351300;400;dog;300
2013070;326;dog;400
2514203;640;cat;540
2008168;203;cat;360
2397170;400;dog;300
2055385;299;cat;400
2522393;640;dog;480
2976380;400;cat;300
2441209;360;dog;480
2721714;127;cat;225
2601651;400;cat;300
2670783;400;cat;300
2165924;270;cat;480
2756560;400;cat;300
2870967;299;dog;400
2576983;400;cat;267
2790403;300;dog;400
2647562;400;dog;300
2368745;400;cat;300
2423654;400;cat;400
2223407;640;cat;509
2615209;400;dog;300
2347043;360;dog;480
2577747;400;cat;300
2432957;640;dog;480
2703228;300;dog;400
2596152;400;dog;400
2370765;595;cat;251
2878535;400;dog;267
2729113;270;dog;480
2403681;240;cat;320
2735548;400;dog;300
2123783;640;cat;480
2721642;400;cat;300
2301077;299;dog;400
2316316;400;dog;400
2711684;400;dog;300
2019579;640;cat;480
2690528;300;cat;400
2886965;226;dog;400
2939169;300;dog;400
2687550;300;dog;400
2975329;640;dog;360
2560112;300;cat;400
2241937;400;cat;300
2456478;640;dog;427
2310092;299;cat;400
2065665;300;dog;400
2820142;640;dog;640
2301217;400;dog;300
2213358;278;cat;400
2802489;400;cat;300
2714008;300;dog;400
2516346;640;cat;513
2862948;400;cat;300
2858069;640;dog;480
2429507;267;dog;400
2600323;360;dog;480
2604669;400;cat;225
2299485;399;cat;266
2473638;640;cat;424
2020922;400;cat;300
2379161;400;cat;299
2612137;400;cat;300
2709577;299;dog;400
2693987;640;cat;512
2967131;400;dog;300
2886921;356;dog;480
2735515;640;cat;640
2116707;270;cat;479
2379451;203;dog;360
2096064;360;cat;480
2166601;360;dog;480
2287230;360;dog;480
2412895;360;dog;480
2537542;361;cat;480
2382985;640;cat;480
2584081;225;dog;300
2976058;400;cat;300
2860545;270;cat;480
2085907;355;dog;400
2447396;236;dog;400
2576962;400;dog;300
2682536;400;cat;267
2184403;400;dog;300
2263652;360;dog;480
2707073;360;dog;480
2692438;400;dog;336
2945988;271;dog;480
2298494;270;cat;480
2410944;400;dog;300
2059285;640;dog;421
2447612;640;dog;640
2719599;400;dog;300
2278848;400;cat;300
2584788;640;cat;640
2266640;400;cat;300
2602812;400;dog;300
2447993;400;cat;300
2868587;640;cat;480
2762625;400;cat;300
2798040;640;cat;640
2863250;640;cat;480
2609065;400;cat;225
2284575;640;cat;478
2063650;295;dog;400
2124612;400;dog;265
2736966;400;cat;267
2897705;270;cat;480
2817440;300;dog;400
2202347;640;cat;360
2517828;477;cat;480
2924358;640;cat;360
2323127;400;dog;299
2934433;480;dog;480
2107910;299;dog;400
2606812;400;cat;300
2443108;360;dog;480
2065492;400;dog;300
2315800;640;cat;480
2362016;400;cat;300
2090061;300;dog;400
2878060;352;cat;264
2609283;300;cat;400
2504033;479;cat;480
2660188;400;dog;300
2785950;300;dog;400
2649201;400;cat;266
2304755;400;cat;299
2114442;271;cat;480
2750949;360;dog;203
2577846;360;cat;480
2695228;400;cat;300
2021404;270;cat;480
2239960;400;cat;300
2535366;400;dog;299
2325266;230;cat;384
2480012;400;dog;300
2311271;400;cat;300
2801610;360;dog;480
2583033;400;cat;300
2547529;270;dog;480
2656937;400;cat;299
2121009;400;cat;300
2167009;360;dog;480
2244731;360;cat;480
2804949;300;dog;400
2019995;474;cat;480
2254396;360;dog;480
2881088;270;dog;480
2013449;640;cat;480
2854542;429;cat;322
2205464;400;cat;300
2070305;640;cat;360
2866322;400;dog;300
2705162;400;cat;225
2149988;640;dog;480
2739318;360;dog;480
2709388;240;cat;320
2359867;299;dog;400
2242617;300;dog;400
2870242;270;cat;480
2629498;400;cat;300
2717705;640;cat;480
2832613;270;dog;480
2805974;640;dog;428
2186980;400;dog;300
2988857;400;cat;300
2672413;640;cat;360
2708571;300;dog;400
2579202;400;cat;300
2923373;300;dog;400
2868188;360;dog;480
2389858;608;dog;480
2122941;400;cat;300
2710790;400;cat;300
2507090;400;dog;269
2212672;640;dog;480
2587190;356;dog;480
2008972;400;dog;300
2059044;400;dog;300
2669648;266;cat;400
2310475;360;cat;480
2575411;225;dog;300
2742347;400;dog;300
2095222;397;dog;480
2176371;400;cat;400
2425722;360;dog;480
2947147;299;dog;400
2533568;640;cat;480
2394550;295;dog;400
2843194;360;cat;480
2723621;400;cat;300
2062756;300;dog;400
2351719;640;cat;360
2462336;400;cat;300
2734048;400;dog;300
2980941;366;cat;206
2111352;300;dog;400
2991151;270;cat;480
2283562;266;dog;400
2312644;270;cat;480
2474264;360;cat;480
2456013;331;dog;400
2116504;400;dog;267
2786581;300;cat;400
2015490;439;cat;480
2868831;400;dog;300
2185726;360;dog;480
2674793;400;cat;223
2010379;300;cat;400
2420192;303;dog;400
2455151;400;cat;300
2567219;400;cat;300
2902956;230;cat;384
2753184;640;cat;436
2784657;640;dog;480
2798430;267;cat;400
2993234;360;cat;480
2586379;400;dog;265
2708864;640;cat;480
2576834;300;cat;399
2663868;360;dog;480
2164998;180;dog;240
2243757;400;cat;300
2376567;400;cat;295
2668452;400;dog;300
2324944;300;dog;400
2816522;270;dog;480
2361580;288;cat;480
2804732;400;dog;299
2094894;400;cat;258
2284898;300;dog;400
2415171;400;cat;300
2885500;384;cat;400
2723863;400;dog;299
2628353;270;dog;480
2758869;299;dog;400
2489121;360;dog;480
2529963;400;cat;300
2186150;640;cat;480
2922562;399;cat;230
2250654;640;cat;373
2966797;270;dog;480
2074747;400;cat;300
2987309;400;dog;300
2378222;270;dog;480
2780280;300;dog;400
2546462;400;cat;299
2760122;360;dog;480
2185546;300;dog;400
2956855;270;dog;480
2018452;400;cat;300
2043312;400;dog;300
2182225;300;cat;400
2792487;640;dog;480
2401709;400;cat;300
2678136;299;dog;400
2669690;640;cat;480
2468770;400;cat;400
2730087;300;dog;400
2725055;640;cat;551
2114495;400;cat;300
2406208;400;dog;265
2870703;127;dog;225
2289953;453;cat;480
2404355;399;dog;266
2369928;203;cat;360
2608838;300;dog;400
2247389;270;dog;480
2282164;400;cat;225
2191325;270;cat;480
2825762;400;cat;226
2029967;270;dog;480
2532520;400;dog;299
2818903;400;cat;300
2425885;343;dog;479
2416755;261;dog;474
2660119;400;dog;300
2709221;400;dog;300
2791427;360;cat;480
2454419;400;dog;265
2647448;640;cat;360
2173888;400;dog;390
2089531;400;cat;267
2550155;640;cat;360
2502951;400;dog;265
2310905;400;cat;300
2459179;640;cat;640
2634596;400;dog;300
2052616;299;cat;400
2905166;270;cat;480
2731043;360;dog;480
2100800;300;cat;400
2273885;203;cat;360
2853722;406;cat;288
2370581;400;cat;300
2288511;400;dog;300
2147189;480;dog;640
2066423;400;cat;300
2735179;360;dog;480
2312390;300;cat;400
2870299;300;dog;400
2531670;334;dog;400
2814060;399;dog;266
2400952;360;cat;480
2436039;300;dog;400
2382516;398;cat;333
2670940;270;dog;480
2488998;492;dog;480
2557034;400;cat;300
2365090;300;dog;400
2989716;308;dog;231
2962086;299;cat;400
2341568;640;dog;427
2512538;270;cat;480
2481479;640;dog;480
2199533;203;dog;360
2090549;400;cat;265
2069912;640;dog;360
2867031;225;dog;300
2847743;360;dog;480
2309809;360;dog;400
2933779;640;cat;480
2254471;400;cat;288
2061629;400;dog;300
2439164;203;cat;360
2412788;640;cat;480
2787165;400;dog;300
2413136;640;cat;480
2076612;270;cat;480
2947564;400;dog;300
2680080;640;dog;480
2164981;322;cat;242
2984331;203;dog;360
2627364;639;cat;364
2859059;360;cat;480
2254612;400;dog;300
2482779;640;dog;640
2626645;337;cat;480
2416635;400;cat;299
2701054;400;dog;363
2712783;400;cat;267
2349106;240;cat;320
2751232;230;cat;384
2567460;400;dog;300
2846251;300;dog;400
2093563;400;dog;300
2213867;266;dog;400
2362558;400;cat;299
2145794;360;cat;480
2780147;360;cat;480
2192170;300;dog;400
2539498;399;dog;266
2058205;640;cat;360
2054731;640;cat;480
2722366;640;dog;360
2366855;640;dog;427
2154546;640;cat;554
2367324;300;dog;400
2673078;300;dog;400
2026026;640;dog;480
2903742;299;dog;400
2475518;640;dog;640
2307862;300;cat;400
2926377;360;cat;203
2787547;300;cat;400
2317938;400;cat;300
2982607;270;dog;400
2307355;640;dog;640
2641319;255;cat;400
2162594;400;dog;265
2884657;400;cat;274
2593361;400;cat;272
2053136;384;dog;480
2569916;400;cat;300
2775863;177;cat;266
2862483;400;cat;300
2044295;319;dog;479
2141213;428;dog;480
2468302;640;dog;360
2844514;640;cat;480
2525369;400;cat;300
2489858;640;dog;427
2389310;400;cat;267
2215829;318;dog;400
2984035;480;dog;640
2253952;639;cat;433
2159078;300;dog;400
2531310;640;cat;360
2788757;236;dog;400
2779829;400;cat;300
2828942;400;cat;300
2442634;203;cat;360
2910620;317;dog;399
2012567;270;dog;480
2839069;353;dog;480
2026933;360;dog;480
2985081;366;dog;206
2123695;430;cat;480
2281824;300;cat;400
2058606;400;cat;299
2718219;366;dog;206
2903902;640;cat;640
2828448;400;cat;300
2745352;400;dog;267
2552451;400;dog;300
2614617;640;cat;385
2057004;395;cat;400
2649729;400;dog;301
2588566;400;cat;300
2202121;400;dog;300
2817213;400;cat;300
2856564;310;dog;370
2545048;400;dog;300
2722557;300;dog;400
2971295;203;cat;360
2958929;640;dog;480
2857204;319;cat;479
2861264;400;cat;300
2813742;532;cat;480
2943287;360;cat;480
2042625;400;dog;266
2663707;640;dog;480
2550535;299;cat;400
2430527;400;cat;300
2667194;267;cat;400
2979703;400;cat;300
2226768;400;cat;265
2351252;400;dog;300
2923890;640;cat;427
2228826;270;dog;480
2553438;300;dog;400
2662743;400;cat;400
2033632;360;dog;480
2390707;640;cat;480
2132711;400;dog;300
2977900;640;cat;608
2287639;640;dog;640
2998256;300;dog;400
2557034;640;cat;480
2648267;127;cat;225
2053084;300;dog;400
2289087;320;dog;480
2730055;640;cat;404
2505950;360;dog;480
2561756;392;cat;400
2903657;203;cat;360
2146866;336;cat;480
2749367;453;cat;480
2932080;360;cat;480
2463720;399;cat;300
2774465;234;dog;480
2898865;480;dog;480
2094114;400;dog;300
2102535;400;cat;267
2279678;300;dog;400
2173979;400;cat;300
2799965;400;dog;300
2669194;640;cat;360
2665960;203;cat;360
2190746;400;dog;300
2835741;640;cat;480
2521291;300;cat;400
2940163;640;cat;360
2782964;400;dog;300
2350093;640;dog;480
2680454;400;dog;300
2894017;640;dog;480
2026528;400;cat;300
2573509;300;dog;400
2706948;203;dog;360
2115771;640;dog;360
2659960;400;cat;300
2851171;400;dog;300
2242850;298;dog;400
2124444;400;cat;300
2789119;400;dog;300
2813662;505;dog;480
2331303;400;cat;300
2933424;300;cat;400
2439630;400;dog;300
2584564;400;dog;225
2863503;299;dog;400
2556912;640;cat;462
2725668;640;dog;360
2128251;225;dog;300
2312547;400;cat;300
2962914;400;dog;300
2250145;300;cat;400
2616424;400;cat;300
2552031;400;cat;300
2555832;300;dog;400
2726659;400;dog;300
2779261;400;dog;267
2105069;360;dog;480
2240192;400;dog;299
2838986;400;cat;268
2497717;270;cat;480
2208869;203;cat;360
2190580;160;cat;120
2045639;400;cat;300
2601645;360;cat;480
2897351;400;dog;300
2629629;400;cat;288
2039431;400;cat;267
2543806;400;dog;300
2861688;400;cat;375
2584675;400;cat;300
2084912;639;cat;414
2289767;400;cat;300
2489580;240;dog;320
2928366;639;cat;375
2733140;400;cat;240
2068616;300;cat;400
2317911;400;dog;300
2287183;400;cat;300
2073179;400;dog;397
2175505;640;dog;427
2645290;225;cat;300
2385352;640;dog;427
2421584;203;cat;360
2194791;300;dog;400
2699940;640;cat;480
2015537;480;cat;480
2609796;640;cat;480
2938633;356;dog;480
2590349;300;dog;400
2735804;400;dog;208
2511318;400;dog;300
2691599;308;dog;231
2347912;640;dog;640
2502370;338;cat;336
2249899;400;cat;300
2887837;360;dog;480
2587489;400;cat;300
2260302;400;dog;299
2552576;356;dog;480
2839628;640;cat;640
2281434;330;dog;400
2106152;270;dog;480
2051477;400;dog;300
2170191;400;dog;267
2945878;346;cat;479
2455578;640;cat;360
2285342;400;cat;267
2486465;400;cat;300
2890193;400;cat;300
2793970;400;dog;300
2685251;360;cat;480
2445254;640;cat;429
2563472;400;dog;300
2230154;400;dog;300
2347294;408;cat;480
2286311;412;cat;309
2617274;360;cat;480
2267989;360;dog;480
2409761;479;cat;358
2191892;299;dog;400
2015437;400;dog;300
2563404;400;dog;300
2175964;400;cat;300
2280251;400;cat;300
2577476;300;cat;400
2436077;360;dog;480
2077195;640;dog;480
2042538;300;dog;400
2217621;399;cat;268
2877392;400;dog;300
2905483;400;dog;300
2315806;640;dog;360
2382289;270;cat;400
2829728;203;dog;360
2703529;360;dog;480
2718276;300;dog;400
2706032;299;dog;400
2519371;323;dog;400
2143366;640;dog;360
2020269;300;cat;400
2966707;300;dog;400
2765079;360;dog;480
2972923;364;cat;480
2984771;400;dog;300
2378425;360;cat;480
2916739;640;cat;426
2453599;360;dog;480
2728689;400;cat;300
2318495;400;cat;299
2668311;640;cat;480
2899731;400;cat;346
2068363;300;cat;400
2864830;640;dog;640
2006500;640;cat;480
2264552;299;cat;400
2347539;300;dog;400
2695393;400;cat;300
2248256;300;cat;400
2191876;364;cat;400
2649136;361;dog;479
2802288;400;cat;300
2102850;400;dog;300
2815086;360;dog;480
2876542;397;cat;480
2871514;400;cat;300
2490049;640;cat;478
2307453;300;dog;400
2128427;299;cat;400
2312307;640;dog;640
2077558;360;dog;480
2131730;400;cat;300
2497779;299;cat;400
2393741;270;cat;480
2204595;203;dog;360
2159330;400;dog;300
2923784;400;cat;300
2968174;639;dog;454
2402972;360;cat;480
2484565;400;dog;300
2653192;300;cat;400
2718212;400;cat;300
2431965;400;cat;400
2955275;400;cat;268
2588525;400;cat;225
2364329;270;dog;480
2627668;400;cat;225
2029688;230;cat;384
2956791;270;cat;480
2022042;400;cat;300
2076376;400;cat;364
2237173;400;cat;299
2131132;203;dog;360
2318452;400;dog;300
2141235;400;cat;300
2915669;360;dog;480
2778798;300;cat;400
2102478;300;cat;400
2731757;400;cat;266
2073601;640;cat;360
2813625;400;dog;267
2286469;360;cat;480
2973487;640;cat;480
2496531;640;dog;480
2294883;400;dog;265
2118223;287;cat;400
2152890;345;dog;400
2848498;400;cat;267
2449859;400;cat;266
2033780;360;dog;480
2370041;400;dog;300
2973671;300;dog;400
2416121;360;cat;480
2689273;400;cat;300
2169642;300;dog;400
2126777;360;cat;480
2510754;427;cat;480
2307000;640;cat;480
2457936;360;cat;480
2057822;300;dog;400
2570715;225;dog;300
2713143;640;dog;640
2272385;400;dog;300
2845655;640;cat;480
2954365;270;dog;480
2834827;360;dog;480
2918515;270;dog;480
2624947;640;dog;640
2397725;400;cat;300
2474745;640;dog;480
2396378;236;dog;400
2690293;400;dog;265
2422457;400;dog;300
2526988;400;cat;300
2564398;300;cat;400
2184993;300;dog;400
2099060;337;cat;480
2308486;300;dog;400
2658686;360;cat;480
2468899;378;cat;480
2775374;300;dog;400
2225186;480;dog;640
2637303;400;cat;300
2315934;396;cat;400
2086931;203;dog;360
2999991;400;dog;225
2033059;639;dog;360
2605443;270;dog;480
2946217;515;cat;386
2975826;399;dog;298
2628482;299;cat;400
2493615;400;cat;300
2641088;360;dog;480
2795407;360;dog;480
2947108;300;dog;400
2448749;300;dog;400
2908623;233;dog;400
2489548;400;cat;300
2288211;400;cat;300
2839101;400;dog;300
2010724;270;cat;480
2038314;400;dog;299
2833354;270;cat;480
2599938;640;dog;640
2179734;640;dog;480
2050779;240;dog;320
2758002;360;cat;480
2607981;349;dog;400
2133746;640;cat;360
2174127;399;dog;400
2368061;360;cat;480
2605011;640;cat;360
2881183;400;cat;300
2710823;360;cat;480
2172139;300;dog;400
2157056;640;cat;360
2634263;360;dog;480
2630256;400;dog;299
2626824;400;cat;300
2911390;360;cat;480
2390105;400;dog;300
2644927;359;cat;480
2856261;300;cat;400
2017889;640;dog;480
2728084;400;dog;300
2713364;270;cat;480
2244903;270;dog;480
2207840;400;cat;267
2588860;609;cat;341
2107022;299;dog;400
2445573;300;cat;400
2710504;203;dog;360
2164971;400;dog;400
2786862;400;cat;299
2707136;203;dog;360
2293313;400;cat;300
2286289;300;cat;400
2596304;400;cat;300
2435327;360;dog;480
2647597;267;cat;400
2300178;213;dog;276
2764859;225;cat;399
2778255;267;dog;400
2461055;166;dog;480
2720318;203;dog;360
2923414;400;cat;267
2739788;203;dog;360
2015769;400;dog;299
2208425;360;cat;480
2265390;270;cat;480
2474899;300;dog;400
2527610;360;cat;480
2385139;363;dog;384
2238010;299;dog;400
2657692;400;cat;300
2390148;300;cat;400
2684847;400;dog;265
2268138;225;dog;300
2808977;640;cat;627
2096562;400;cat;300
2339955;400;cat;300
2507744;400;cat;300
2490844;400;dog;300
2979419;640;cat;480
2701168;400;cat;266
2169117;400;dog;300
2183462;640;cat;376
2635471;300;cat;400
2123353;300;dog;400
2547201;640;cat;480
2143618;299;dog;400
2239508;300;dog;400
2440073;640;cat;640
2749984;336;cat;383
2997558;400;cat;300
2815204;400;dog;348
2209434;400;dog;300
2363931;270;cat;480
2594272;360;dog;480
2581142;320;dog;400
2781966;640;dog;427
2329416;400;dog;300
2625347;300;dog;400
2931716;300;cat;400
2803614;400;dog;300
2486473;270;cat;480
2464109;640;cat;480
2388281;300;cat;400
2416566;360;cat;480
2293200;270;cat;480
2855904;400;dog;300
2710903;240;dog;320
2293714;400;dog;299
2855290;290;dog;400
2973496;270;dog;480
2480547;360;dog;480
2470991;299;cat;400
2837774;640;dog;640
2550391;400;dog;300
2239952;400;cat;300
2072256;127;dog;225
2721951;360;dog;480
2617677;399;dog;354
2625595;400;dog;300
2281729;400;dog;300
2996150;300;dog;400
2693979;400;dog;300
2582834;270;cat;480
2609495;305;dog;400
2876571;240;dog;400
2097743;360;cat;480
2180616;640;cat;455
2680781;300;dog;400
2913050;640;cat;480
2810504;270;cat;480
2302578;400;dog;300
2472720;400;cat;267
2927675;640;cat;480
2065992;300;cat;400
2581583;400;cat;300
2858982;288;cat;480
2568068;400;dog;300
2113246;400;cat;299
2130190;400;dog;301
2205128;400;dog;299
2551306;360;dog;480
2173338;640;cat;548
2053063;360;dog;480
2372486;296;dog;270
2863433;414;dog;480
2972243;262;cat;466
2928875;640;dog;480
2648025;400;cat;300
2904050;640;dog;480
2427132;316;dog;400
2025270;360;dog;480
2195513;640;cat;481
2177462;400;cat;300
2612304;400;cat;300
2769484;640;cat;480
2707041;400;dog;299
2083145;400;cat;300
2437501;400;cat;300
2417772;287;dog;400
2471974;270;dog;480
2366080;400;cat;266
2104654;342;dog;400
2332441;640;cat;480
2265160;225;dog;400
2390711;640;cat;480
2320718;300;cat;400
2095973;400;dog;265
2470991;270;dog;480
2828297;400;cat;300
2774290;360;dog;480
2781878;300;dog;400
2769112;400;dog;300
2725955;267;dog;400
2063608;378;dog;400
2944947;640;dog;360
2421223;360;cat;480
2513637;400;dog;299
2613328;400;dog;300
2385048;320;dog;480
2691752;360;dog;480
2224873;300;cat;400
2012747;270;dog;480
2777593;360;dog;480
2156780;400;dog;300
2368284;300;dog;400
2884297;400;cat;300
2056729;270;dog;480
2717548;270;dog;480
2849214;400;dog;299
2639123;360;cat;480
2060282;640;dog;480
2142990;400;cat;266
2433020;203;cat;360
2342566;360;dog;480
2077026;400;cat;347
2635917;400;cat;300
2432488;206;dog;274
2050358;299;cat;400
2744779;400;cat;300
2114703;400;cat;266
2473178;400;dog;300
2543361;400;dog;300
2998975;357;cat;478
2796920;203;cat;360
2133249;640;cat;480
2594579;640;cat;360
2468396;400;cat;300
2420090;400;dog;284
2340628;300;cat;400
2571812;270;dog;480
2938200;400;cat;293
2741094;400;cat;342
2123783;640;cat;556
2735426;360;dog;480
2520343;398;cat;400
2120314;640;dog;360
2464730;400;cat;300
2543261;400;cat;300
2063100;360;cat;480
2331407;203;dog;360
2439952;300;dog;400
2945674;360;dog;480
2273981;468;cat;480
2607656;640;dog;360
2622421;400;cat;300
2721840;280;dog;400
2250993;640;dog;480
2244442;400;cat;300
2314953;300;dog;400
2261311;203;cat;360
2838502;300;dog;400
2709775;400;dog;300
2946423;400;cat;299
2409710;225;cat;300
2257805;400;dog;267
2696878;400;cat;400
2437335;400;cat;300
2445848;300;dog;400
2569027;400;cat;300
2231961;265;dog;400
2431195;640;cat;578
2656349;640;dog;640
2867693;640;cat;360
2492184;450;dog;480
2468257;270;cat;480
2920084;640;dog;480
2521506;343;dog;480
2966750;270;cat;480
2303405;400;cat;268
2575030;267;cat;400
2990572;270;dog;480
2945693;400;dog;300
2244149;285;dog;427
2071071;640;cat;480
2632354;640;cat;640
2631971;300;dog;400
2720447;300;cat;400
2313926;360;cat;480
2346376;400;dog;300
2250972;360;cat;480
2964054;400;dog;300
2765622;360;dog;480
2879027;640;cat;426
2480555;640;dog;452
2787248;400;dog;400
2564503;400;dog;300
2686348;270;cat;480
2590137;640;cat;427
2849025;412;dog;480
2961976;640;cat;384
2402440;400;dog;300
2842301;400;cat;300
2908921;270;dog;480
2449075;225;dog;400
2049841;640;cat;640
2855555;400;dog;225
2991934;300;dog;400
2806904;300;cat;399
2287526;400;cat;300
2396214;400;cat;268
2792977;356;dog;480
2689928;400;dog;222
2715056;400;dog;300
2756728;299;cat;400
2642894;640;cat;480
2741170;400;dog;318
2273757;400;cat;267
2190463;360;dog;480
2465573;300;dog;400
2332897;360;cat;480
2326846;360;dog;480
2000934;299;cat;400
2591739;400;cat;300
2384344;640;cat;550
2910933;400;cat;300
2177639;434;dog;348
2138690;640;cat;640
2370971;203;dog;360
2563229;300;dog;480
2682081;400;cat;363
2298634;400;dog;300
2585205;400;dog;266
2209873;400;cat;267
2127446;270;dog;480
2178469;360;dog;480
2612981;300;cat;400
2004804;400;dog;300
2008026;300;cat;400
2257783;300;cat;400
2904372;300;dog;400
2809744;360;cat;480
2507564;400;dog;300
2736208;360;cat;480
2685602;373;cat;280
2252155;317;dog;480
2798828;640;cat;360
2402822;400;cat;300
2165000;300;dog;400
2198416;400;dog;400
2878047;300;cat;400
2502069;400;dog;300
2362164;299;cat;400
2618703;300;dog;400
2124186;400;dog;300
2922860;300;dog;400
2575071;400;cat;266
2273031;400;dog;300
2250750;400;dog;300
2394332;225;cat;399
2233621;299;cat;400
2293577;400;dog;300
2549133;400;dog;300
2625933;270;cat;480
2867647;400;dog;300
2554154;300;dog;400
2629985;344;cat;480
2914062;270;cat;480
2692580;400;cat;300
2144374;400;cat;300
2073499;400;cat;300
2116477;267;cat;400
2274485;400;dog;300
2109000;400;dog;300
2760778;400;cat;400
2970051;640;cat;480
2231458;400;dog;299
2894403;640;cat;360
2870871;400;cat;300
2730918;400;cat;299
2070502;400;cat;300
2082382;203;cat;360
2583444;300;dog;400
2264098;399;dog;266
2599962;400;dog;300
2833787;400;dog;300
2307043;400;cat;300
2047085;203;cat;360
2955227;640;cat;563
2120606;639;cat;360
2094614;640;dog;480
2075798;400;dog;300
2124949;581;dog;275
2225679;400;dog;400
2659176;267;dog;400
2134135;360;dog;480
2122454;360;cat;480
2167620;270;cat;480
2255085;640;cat;478
2231308;301;dog;400
2530553;400;dog;266
2685798;400;cat;400
2593263;515;cat;386
2202827;400;dog;300
2189512;400;dog;300
2624708;399;dog;266
2540225;399;cat;327
2682071;225;dog;300
2656525;360;dog;480
2532803;400;cat;400
2513116;480;dog;360
2659259;300;dog;400
2097603;400;dog;300
2872748;640;dog;640
2511246;400;dog;400
2796314;399;dog;296
2310440;400;dog;300
2077695;360;dog;480
2210711;300;cat;200
2267991;400;dog;300
2148088;203;dog;360
2759257;360;cat;480
2880233;270;dog;480
2556676;299;dog;400
2670440;299;cat;400
