ID;Tipo;Width;Height
4f66fa0c3-1;dog;258;400
b0dec8779-21;dog;400;266
9e935b385-1;dog;399;298
0d305f8c2-1;cat;400;300
3af14a63c-5;dog;360;480
36731724b-4;cat;360;480
46feadc45-2;cat;400;265
9dbcae6f7-5;cat;400;221
62eac41fa-2;dog;270;480
92a173c59-6;dog;274;400
25d4c7493-1;dog;400;300
51572cdd3-2;cat;400;300
21206933c-5;dog;300;400
bf456451e-7;dog;400;300
7582d1ab2-1;cat;400;300
8e8080bbe-6;dog;298;480
9a798bc44-1;cat;400;300
a062234cb-1;cat;400;225
aa328a5ba-3;dog;400;266
5d0551d53-4;cat;640;480
08267e916-2;dog;270;480
31da37bc0-7;dog;375;400
8e5356302-3;dog;360;480
35fc0fd89-3;dog;400;300
c74126469-15;cat;400;300
4cc49be2a-1;dog;360;480
1caf9686d-2;dog;400;267
c03b8b2db-1;dog;270;480
ccb658698-3;dog;360;480
5242038c7-6;dog;400;400
e59c8fc76-10;dog;640;480
783a31182-8;cat;640;480
6502dbe72-3;dog;293;395
973dddde5-5;cat;203;360
79b3d41e2-7;cat;640;360
752491221-2;cat;400;266
f4316f2bc-3;dog;360;480
84fdd34c7-3;cat;480;480
770eca5eb-1;cat;400;400
0c6c71a55-9;dog;640;481
c6d879376-1;cat;400;300
f394d4aad-14;dog;270;480
505ef85e6-2;cat;400;400
cfddf0c47-1;dog;640;480
5f9abe87c-1;cat;360;480
ef9154afe-5;cat;640;480
0cc3e27b5-21;dog;400;300
c06d167ca-5;cat;400;300
e59c8fc76-3;dog;406;480
2e2b3f60c-6;dog;400;299
503a096e7-3;dog;203;360
63c794465-1;dog;640;624
3970cb015-1;cat;267;400
15538a661-2;dog;270;480
f64813f9e-1;dog;400;300
eb77ec282-4;dog;640;427
a0f3a1cb4-1;cat;640;480
f0d254628-12;cat;299;400
2db964259-1;dog;360;480
65e386742-2;cat;640;480
20f05426f-3;dog;400;240
d1ef3e54a-3;cat;400;300
2edce7d92-2;dog;400;267
191660250-2;dog;400;300
4d8f211f8-1;cat;400;225
468cec390-2;dog;400;300
f3db279d0-1;dog;318;480
f6551137d-3;cat;360;480
d08d2829f-3;dog;400;400
160e267f4-1;cat;267;178
e4da1c9e4-2;cat;400;300
2e77e1c78-2;dog;640;480
7438f5d52-1;cat;400;300
5685ae208-1;dog;640;640
c4dc1e8fe-3;dog;400;300
bf87b176d-1;dog;267;400
890dc359d-1;dog;225;400
944db63df-1;dog;360;480
0b8e1dd80-2;dog;360;480
5971694db-1;dog;299;400
09898b12e-5;dog;225;300
010a59236-3;cat;400;300
3cafd9500-1;cat;640;640
e617dd078-3;cat;400;300
b06c1ad30-2;cat;225;300
dffc5cef6-12;dog;400;289
a19305a1a-2;dog;400;300
8b0310013-4;dog;346;480
9b6883f3c-3;cat;640;478
a543418a3-4;cat;270;480
435f419f9-4;dog;640;360
7a785a607-1;dog;400;300
c4bc89962-4;dog;400;299
da7c5b19f-1;cat;300;400
ff4b9b3b4-2;cat;400;225
dafa3b086-3;cat;640;360
acc327f18-1;cat;355;480
49fac4dc6-1;dog;400;300
40b31be60-1;dog;270;480
5353b2283-4;dog;160;92
27a776558-3;cat;640;480
23d784a8a-2;cat;400;333
41ce762ce-4;dog;225;400
1ee752de1-1;cat;400;300
48553ec94-7;dog;640;640
e6a856527-2;cat;640;480
1cc66d907-3;dog;640;640
475564ad6-1;dog;640;360
8cee52ff2-1;dog;360;480
98673487c-2;dog;400;300
fefb3826e-12;cat;400;300
a9be5c4ab-2;cat;400;300
befa8a395-8;cat;360;480
3b1391dda-2;dog;203;360
5301da118-3;cat;640;640
ee34f3079-3;dog;203;360
5955c1678-1;dog;400;300
dc3ebf72a-3;cat;360;480
0490c8df1-1;cat;400;300
a31d4c0f0-2;cat;640;480
cf74891fd-6;cat;400;300
611045510-4;dog;474;480
1e6970298-4;cat;400;225
bf1762a3a-2;dog;640;480
321c14446-8;dog;360;480
ba79cfddf-4;dog;225;400
df5f12e58-11;cat;231;400
8f38dbd18-2;dog;106;93
a41b62aa8-1;dog;225;400
86ff8539d-3;dog;359;383
0a7798d2b-6;cat;400;275
70900313d-3;dog;400;307
5cfd4e3bb-5;dog;300;400
7fab9b8f3-1;dog;640;480
351586450-1;dog;400;300
cc60d07c7-3;dog;400;353
48c598ef0-19;cat;400;300
71be09737-3;cat;400;267
8ca64b428-4;dog;300;400
10e1cbfdd-3;dog;340;480
5548fa6f4-1;cat;300;400
c78cc1272-1;cat;300;400
d5c4ef4c0-2;dog;300;400
f65fe3e26-2;dog;320;480
1d1451061-1;cat;360;480
78a8e1b01-2;cat;300;400
dbcfcf50c-2;cat;445;480
eb8de7f47-4;cat;640;427
138c79a01-3;cat;360;480
42331ae6f-1;cat;400;225
fa21ddfa3-4;cat;360;480
f4e2b49f5-3;dog;400;300
e681e0cbf-2;dog;400;268
115a4b208-1;dog;300;400
1df182906-4;cat;400;300
3a5b2eb43-3;cat;400;300
f3367a65d-1;dog;640;360
35c9855f5-4;dog;203;360
86afe98e6-1;cat;640;480
52f439e65-1;cat;400;300
57f8d18fc-1;cat;640;480
b567ca662-2;dog;270;480
4fc4ac031-6;cat;640;640
96e1f20e7-9;cat;640;480
bd263a880-6;dog;300;400
001b1507c-4;cat;400;300
b833f9624-2;dog;362;480
cf49e1549-2;cat;400;300
c69842c2a-6;cat;300;400
e50570999-3;dog;400;261
488a81168-2;cat;360;480
eb21c0250-1;dog;300;400
1a7d70a4f-3;cat;360;480
4892ceb8d-3;dog;640;479
734123308-3;dog;400;400
f7a7fc91f-4;cat;640;636
95bc62678-5;dog;639;360
ca92437c1-5;cat;400;269
53b996932-5;dog;400;265
6f2374a43-2;cat;400;375
02e072cbd-1;cat;360;480
f66e4eecf-3;cat;300;400
a0c584c54-1;dog;300;400
b51b41933-5;cat;327;480
95eb301ed-11;dog;640;360
8910ea0f4-2;dog;400;300
62ad62e0a-8;dog;360;480
0adebbf21-6;dog;360;480
ae7f59170-1;cat;400;300
e8e461026-8;cat;383;400
052b0ada8-1;dog;400;480
8445b97aa-1;cat;400;266
dee525fcd-6;dog;640;480
f98d0ea9b-2;cat;400;300
b207cf9ea-1;cat;321;480
73a25206b-1;dog;300;400
bded2690b-3;dog;400;300
7dfa1e78c-1;cat;400;300
f3a9092a2-5;cat;360;480
94610095f-1;dog;640;425
dd6cb40d8-1;cat;400;300
ab4ef2577-2;dog;400;225
2f05bd40c-3;cat;639;361
f20fa5c38-9;dog;400;300
2b3d754de-5;cat;400;225
8e9946952-1;cat;400;299
d87ff9c80-1;dog;360;480
c9a21c416-7;cat;400;300
e89b02af3-4;cat;400;300
16349e686-2;dog;270;480
cf6995fef-1;dog;203;360
4b2aa880a-22;dog;300;400
35fc0fd89-4;dog;400;300
fe4b30cfb-2;dog;400;300
f527634f7-1;dog;400;300
aa68a3672-3;dog;400;300
dc371c173-6;dog;400;300
5ed5663ae-4;cat;640;597
3b8b38508-6;dog;300;400
00b00d5c1-2;cat;400;264
792b0924e-2;cat;640;480
5d517a321-5;dog;400;300
1ddc14ad6-4;dog;400;300
3821d75e9-2;dog;360;480
fb9a96204-18;cat;300;400
fde58f7fa-3;cat;300;400
ffb315803-7;cat;397;285
b1f5f19fa-2;cat;400;300
250f59089-1;cat;640;640
2bd8e5830-2;dog;299;400
1edbf1acd-4;cat;360;480
c9a4f831b-2;cat;400;241
bb2cbdb23-6;dog;225;400
2f6cde44b-5;cat;360;480
1a1283447-2;dog;640;480
fa3b3b348-7;dog;400;300
506fa1d6e-26;dog;400;333
1c2dfa92d-3;dog;299;400
3a36bdba5-2;dog;400;300
36dd5c626-2;cat;359;480
8ce183889-1;dog;127;225
9a9707c98-1;dog;257;480
7ca7983b5-1;dog;640;480
c0e37eccd-16;cat;300;400
7f771cce5-5;cat;360;480
7faf2e49d-2;cat;640;480
554c80a2a-7;dog;270;480
b3fc0b07a-3;cat;223;299
165e76ebb-5;cat;640;360
628e30f3b-9;dog;640;478
a8267c4eb-1;dog;259;400
db957842b-1;cat;360;480
9ff4a6c4f-1;cat;400;300
d83aa1f02-2;dog;360;480
0a536633a-3;cat;400;225
9a2f44ddf-1;dog;300;400
b0d64a249-3;cat;300;400
9fe96f804-4;cat;640;360
8f42303f4-5;cat;270;480
82f95b703-1;dog;360;480
9e6da2bb1-1;cat;640;480
d380185bc-1;cat;400;300
09b7cd500-1;cat;300;400
fc19f9c36-3;dog;270;152
51d3a70bf-1;dog;267;400
37cb01a87-3;cat;332;480
4d28b3255-3;cat;360;480
523aeba08-1;cat;300;400
8f20e24ef-2;dog;400;300
b488dc067-1;dog;400;266
ec53a8725-1;dog;640;603
bb0dddcf2-1;dog;260;400
a9caf7e92-1;cat;640;480
734123308-16;dog;400;299
db3f7a11d-3;cat;640;480
db4a0242a-3;dog;400;300
df9a4b31f-4;dog;360;480
867057e77-5;dog;270;480
42e9334f2-13;cat;360;480
3219ad064-3;dog;336;400
fd8c80281-1;dog;640;480
e79487c5d-1;cat;640;480
f36876126-2;dog;640;640
becd6c70d-5;dog;360;480
b4cc525db-3;cat;640;478
11948e0ef-1;dog;349;480
59c474c59-3;dog;270;480
11a993099-15;cat;640;478
ece3629b4-5;dog;400;300
75c84313d-2;dog;348;480
86228db7e-1;dog;399;239
59a23bac0-1;dog;270;480
ae14a91dc-5;dog;300;400
076d6f830-1;cat;300;400
0f6c2d090-3;cat;266;400
d05933e84-1;dog;270;480
aea876483-6;cat;360;480
05aaee8ce-3;cat;400;300
833408fc5-2;cat;400;267
b790a32cf-2;cat;400;268
a16f85c6f-1;dog;400;225
c8daba029-2;cat;360;480
89a41673f-10;cat;400;300
f205876aa-3;dog;400;300
111748c15-5;dog;400;300
c3a2d4d83-4;dog;400;300
eb9b9400e-2;dog;640;360
e248258bb-3;cat;640;480
2cea63a41-4;dog;640;360
119903786-8;dog;400;300
e04814e10-6;cat;360;480
85327438d-7;dog;400;300
335f2c11b-10;cat;299;400
6f2721c52-7;cat;310;480
dc371c173-4;dog;300;400
1c411730a-7;cat;236;399
1ce555db8-5;cat;400;300
e7e23bfbf-3;dog;400;300
e72120027-4;dog;271;480
fb570c67a-1;dog;400;277
d13d93f69-4;dog;400;225
176516c7a-20;dog;360;480
78332e36f-4;dog;360;480
fe3d0c6e4-3;cat;400;300
56c329fdf-3;dog;360;480
7ead795bb-1;cat;346;480
da3be5cb2-5;cat;400;299
28e151af1-1;cat;640;360
d973f1d5c-1;cat;640;480
728c78b39-3;cat;400;299
d080818c3-2;dog;203;360
2c4089e4f-4;dog;400;266
416d8761e-3;cat;400;300
f0f9efd52-5;dog;640;640
be38039cc-2;dog;225;400
7ecd54695-3;dog;300;400
523af701f-3;cat;400;225
e0e392bfb-5;cat;360;480
7f59b246d-6;cat;360;480
289112dd5-1;cat;180;135
672cc8af8-3;cat;360;480
1a38aecad-3;cat;327;473
e0667be3b-3;dog;270;480
bba3070ad-5;dog;329;400
a19eea86b-2;cat;640;480
f87489d3e-4;dog;300;400
d4bdcd89c-3;cat;400;300
7218c8328-3;dog;640;360
7d3448f9e-1;cat;400;300
277f93a50-8;cat;300;400
a578345c4-3;dog;300;400
fa3df8921-9;dog;203;360
d0956e39e-2;dog;130;98
61c5987cd-1;cat;400;300
1cdb5d61f-1;cat;300;400
e67f4856d-2;cat;400;300
1f0e01c1d-1;cat;400;300
cb15b5fb8-3;cat;480;640
16e922149-6;cat;639;360
3a36bdba5-1;dog;400;300
8f13a2d89-4;cat;459;480
a45142177-3;dog;300;400
32141c266-1;cat;203;360
568a5ab51-1;dog;400;400
9d2fb911c-1;dog;203;360
473280639-4;cat;300;400
f293ae915-4;dog;400;300
3091d24f7-2;cat;400;300
3219ad064-6;dog;278;400
6668704bf-2;dog;400;376
4f6029457-1;cat;273;284
ba654b229-10;cat;360;480
926c92b39-3;dog;270;480
813db4d5a-2;dog;360;480
cec78d912-3;cat;640;480
ef7c5813c-5;dog;360;480
6f665c704-23;dog;267;400
923a03e90-23;cat;240;400
cbeb9fc1d-1;cat;400;300
d5abad72c-3;dog;273;399
6f512ee65-2;dog;400;265
3ba7056bb-1;dog;360;480
dbaa03313-4;dog;360;480
dcd75bfdb-1;dog;640;480
42b8f0aa7-3;cat;400;300
d18d572dd-8;dog;400;265
ea4cea375-1;dog;203;360
da962d158-3;cat;270;480
815f4cc08-3;dog;640;360
66faa15c8-2;cat;225;400
d23a1962d-4;cat;400;300
b23e29c89-8;cat;300;400
bf6e18567-1;cat;640;425
28e86bb13-2;dog;400;400
63912e2b8-4;cat;419;479
b0c2a069c-2;dog;344;399
0e56a693b-1;dog;400;300
f27a94272-2;dog;360;480
03f0fc32f-2;dog;400;300
9d2fb911c-4;dog;203;360
7e1a6a1f0-1;cat;360;480
c3c27d97c-2;dog;400;240
24d3b54ec-1;dog;270;480
774de959c-3;dog;400;330
1a83d4455-4;cat;399;268
765da0e39-10;cat;400;300
310045474-2;dog;270;480
682fa5135-2;cat;400;300
6c5fb38d4-5;dog;400;300
48fd10660-2;cat;360;480
f5fc7d4a5-1;dog;400;300
92d5ac408-4;dog;300;400
b5974bdd0-3;dog;640;499
6e5f03ddf-2;dog;640;424
cad25c91b-16;dog;377;480
e25112cac-1;dog;640;427
326c9c979-4;cat;300;400
1ba488d80-2;dog;270;480
d20a375dd-1;cat;640;480
8e68a9075-8;dog;270;480
cb278aa01-2;cat;400;300
802a18435-1;dog;640;480
861d65847-2;dog;400;300
9c0f6076a-1;dog;300;400
93eb14f37-4;dog;264;480
70503cc75-10;cat;399;225
42103b22e-4;dog;400;283
7575371db-4;dog;360;480
5e6a7ea61-2;dog;400;225
fcdf10cb0-1;dog;360;480
abd7dcf2c-3;cat;300;400
6d9b202c9-2;dog;400;300
00f997463-5;cat;360;480
57af29aba-2;cat;640;360
62887c0ea-5;dog;400;358
c7b3c09d4-4;dog;435;480
befa8a395-4;cat;640;480
a8518bd6b-2;dog;270;480
af9325798-3;cat;203;360
c863daf49-12;cat;300;400
dd074b8ba-4;dog;400;267
7803e9e5d-3;dog;360;480
a972114e1-2;cat;225;300
23379775f-5;dog;300;400
176ef71db-3;dog;640;425
a684871b0-2;cat;225;400
cd617c72c-1;cat;127;225
a243c61c6-9;dog;400;168
ee36e2198-2;dog;360;480
648340d89-2;cat;299;400
9b251f717-3;dog;332;480
a809464ca-7;dog;360;480
b2566d195-2;dog;640;360
e998d6d60-2;cat;640;360
63c049a9e-2;cat;360;480
861c903b6-1;dog;400;266
16ffedcf8-1;dog;400;300
380eaa884-7;dog;400;266
618bb4def-1;dog;300;400
196504d88-7;cat;400;300
cc4670dac-1;cat;360;480
80723d694-5;cat;400;299
e3d68b63c-4;cat;400;300
67221a8f8-1;cat;400;301
1b5af7749-16;dog;300;400
d87ff9c80-3;dog;401;480
14631d97b-4;cat;360;480
2dea0707b-1;dog;640;640
a111adc75-2;dog;640;360
7a84326ff-1;dog;360;480
5d00ca4d0-9;dog;299;400
171113c99-3;dog;360;480
30610dfe8-1;cat;300;400
f06da7096-3;dog;360;480
634f65242-4;dog;400;300
964b2fec4-3;dog;299;400
01142a354-3;dog;355;480
d5262ce2b-3;cat;360;480
31144a6be-8;dog;400;370
2de2cbdcf-5;dog;203;360
530b7bcec-28;dog;400;300
5d00ca4d0-6;dog;299;400
7aae61018-2;dog;306;400
c88eebfdd-9;dog;360;480
cbf6b6e42-1;dog;400;300
4f60e910d-2;cat;400;300
cfe66604e-2;cat;400;300
2209979e1-2;cat;360;480
8ece5f3ba-5;dog;400;300
dee6cea2a-1;cat;203;360
c80041cdf-3;cat;400;300
691a8b7ea-3;cat;360;480
30d293a39-1;cat;360;480
6ae4fc251-11;cat;640;480
756025f7c-1;cat;640;360
8520800b1-1;cat;640;360
b93203aa7-3;dog;640;360
6c7251bc8-3;cat;299;400
258667857-2;dog;360;480
4efe77aa0-2;dog;360;480
39818f12c-2;dog;640;480
557f3e130-1;dog;400;300
1bc9bf272-2;dog;360;480
8390dbef8-1;dog;640;640
44594e996-21;dog;400;300
081199ea2-8;dog;360;480
d899c9ef7-3;dog;640;360
4b3efcfe0-7;dog;400;300
fffa39a6a-2;cat;270;480
df7aa79a4-4;dog;300;400
c1ba2169b-3;dog;400;300
53b89efb9-1;cat;270;480
8d39ce00b-3;cat;640;480
67e8df1d3-8;cat;400;300
63ea7cfeb-8;cat;225;300
da1899776-1;cat;640;480
c72cb0d9b-5;cat;400;300
9fb8e5e73-4;dog;400;300
6c7c5555f-4;cat;399;300
b88fa24c2-1;dog;318;480
1882ebd32-2;dog;400;300
338bc4bcd-1;cat;640;446
b25ad3ff0-1;dog;299;400
d88f3ee34-3;cat;640;640
3a93093cc-3;cat;270;480
a85630773-5;dog;400;300
a2cf852c0-1;dog;299;400
fc50c89d3-4;cat;400;267
45f8df95e-1;dog;400;266
0e736f310-2;dog;474;480
047514286-10;dog;395;480
27c0034f8-2;cat;639;487
093a35049-2;cat;400;300
9c91ae76a-4;dog;400;267
f3629735d-11;cat;345;480
658e4415a-3;dog;360;480
652787a1f-2;cat;288;480
818b12621-5;dog;270;480
f729f19c5-1;cat;400;300
451d64f26-2;dog;400;300
e53933782-3;dog;400;300
3cfec8730-3;dog;400;299
3f936cb8a-3;cat;231;400
f48338adb-4;dog;399;225
aba4e5336-1;cat;400;300
a25a5ad9e-3;cat;400;300
4ccb3f896-4;cat;400;300
9a21528ec-3;cat;300;400
4059df1bf-2;cat;360;480
f8710e158-9;dog;400;300
b7d4318d8-1;cat;400;300
ac31057e6-1;dog;270;480
951d3ae42-1;dog;320;378
daed4ac40-3;dog;360;480
bbff91dd9-1;cat;400;299
062de1f53-2;cat;300;400
e4c9325d9-1;dog;640;640
4d7dd6115-3;dog;400;300
1819e298c-4;dog;300;400
0af685a60-1;cat;400;300
3625dd7cf-7;dog;400;300
54b687d7c-6;cat;360;480
a091487fb-1;dog;640;480
bb9a64e6f-1;dog;400;267
1de2c7e27-13;cat;640;567
ec7383d83-5;dog;240;320
209dab64b-1;cat;640;640
1b1628128-1;cat;400;300
ec0ef9572-5;dog;400;300
5d3c9feba-1;dog;400;300
c565589a8-2;dog;270;480
66a287bdf-1;dog;300;400
27b7a406b-4;dog;360;480
52ec30101-1;dog;480;360
99dcd9020-2;dog;400;300
4f623a979-1;cat;300;400
1effd827e-3;cat;640;640
1e1e7c4ec-4;dog;270;480
43bae1c6d-3;dog;270;480
70900313d-1;dog;298;400
1e8b70d35-3;dog;400;300
7aef49fb2-4;dog;640;640
23c4874d8-2;dog;270;480
0a4fc94e5-1;cat;203;360
50417cfa8-2;cat;640;360
89792afe0-1;dog;225;300
6da091c79-1;dog;400;300
a65b11deb-3;cat;419;480
073484a7d-11;cat;360;480
71a92867d-3;dog;400;267
2b0896bbe-19;cat;640;482
15df9cd46-4;dog;400;300
bded2690b-2;dog;400;300
9a48cc316-1;dog;400;225
ecafbb542-6;dog;400;300
48769873a-2;dog;400;265
99e9a454d-4;dog;299;400
62ad62e0a-16;dog;270;480
d5a7d4dc9-1;cat;360;480
cad25c91b-22;dog;254;480
7e19f2890-2;cat;400;300
6ef02d7e9-5;dog;360;480
2d6e2292d-4;dog;300;400
cfae2101c-4;dog;640;360
88d5f9129-5;cat;640;480
c0fe34d97-12;cat;320;480
bea72e6c5-13;dog;270;480
b03983a09-1;dog;400;400
5a2a433c2-3;dog;206;274
1ed0c2a41-15;dog;400;267
e436c1fad-4;cat;300;400
db9af2894-2;dog;300;400
a14f8bd53-1;cat;256;400
54b2051c1-2;cat;400;300
3f53ec8cd-2;dog;640;479
d336e6953-13;dog;400;300
5e0519e3d-2;dog;640;480
ef4059fae-1;dog;330;400
eb6c692dc-5;dog;360;480
940048b47-3;cat;400;300
6786609aa-1;cat;639;445
0c3f6001a-9;cat;324;400
b440a9cf1-1;dog;640;640
36ed4f417-1;cat;300;400
5d225055d-5;cat;399;262
ed6684f3a-5;dog;400;266
c96f9d3a8-4;cat;203;360
70503cc75-3;cat;399;225
505c5d7c6-4;dog;444;480
a86f09670-1;dog;381;480
c5d0fdfac-1;dog;400;300
f829fad2b-7;cat;400;300
053d121b8-2;dog;640;360
b05d0484f-1;dog;400;300
bfaca902b-5;dog;299;400
514319114-1;cat;640;480
70900313d-9;dog;323;400
ed44605a0-19;cat;360;480
a76b1a86a-1;cat;640;640
0940ecf2b-1;dog;360;480
368b2adc1-5;dog;640;625
adb33dd61-1;cat;360;480
6d154eccb-1;cat;362;400
9fce612cf-6;dog;318;399
7b1c82382-10;cat;640;480
12a280806-6;dog;360;480
c8daba029-1;cat;640;480
30846007c-1;cat;400;300
694cc5569-7;dog;360;480
0038234c6-2;dog;360;480
281618ba5-8;cat;373;480
97b2b9935-1;cat;270;480
63d254530-8;cat;300;400
d56674978-3;cat;300;400
d83aa1f02-5;dog;360;480
1b932e373-7;dog;400;300
de41ebc79-2;dog;639;360
6d089036f-4;cat;640;360
b5aa169b4-11;cat;640;480
8db729086-6;dog;300;400
6eb6c99b4-4;cat;400;300
734123308-13;dog;400;299
75a286d8a-3;cat;400;300
f8710e158-6;dog;400;268
8940dfe55-4;dog;360;480
ae4ab31ec-3;dog;400;300
c70a3fcc5-1;dog;400;300
df9cc49a1-5;dog;640;360
ab385bfae-7;dog;347;408
a2e22831f-5;cat;640;640
7e8bab7a5-1;dog;640;640
6fc17b073-6;cat;640;480
197c5ed9d-2;dog;400;300
979d48d7b-1;dog;385;354
e914bdd82-2;cat;300;400
c5b717bc2-13;cat;300;400
6b0103c04-3;dog;400;266
c5f20f40f-6;cat;400;300
881aefbb9-1;dog;267;400
c35cc3520-1;dog;640;480
9fab4e65f-7;cat;640;360
92e74870e-2;cat;270;480
0cc3e27b5-1;dog;400;300
06daf9c05-3;dog;639;616
3de6bc035-2;dog;300;400
466862270-15;dog;360;480
5dc7d3dc7-15;cat;360;480
57e37b00b-1;dog;356;480
176e54ffd-2;cat;272;400
36e1415c8-3;dog;640;480
c5574bf3d-4;dog;400;300
9ec161c16-10;dog;299;400
2def67952-1;cat;360;480
237343008-3;dog;640;480
0902b6664-5;cat;639;360
6f2721c52-12;cat;286;480
11a3055b7-3;dog;400;300
61fa7980d-2;dog;346;400
269a6756f-5;dog;400;268
3b4bb9973-1;dog;408;480
c30f7cde0-1;dog;289;400
c70867d90-2;dog;640;480
adfa73768-1;dog;360;480
e218c632b-4;dog;300;400
5573e21b6-3;cat;400;300
5d3c9feba-6;dog;400;300
829889fa9-1;cat;307;480
31ac53fd2-3;dog;400;300
acd81a109-1;dog;400;300
dde3750a1-1;cat;640;480
ae30afe08-5;cat;225;400
0ea7eaf00-10;cat;400;300
7fc640ad8-2;cat;640;360
2edfe6ec8-4;cat;640;480
ba804d3fa-3;dog;504;480
b3971f06b-3;cat;300;400
4ea31a03a-1;dog;270;480
3b0b2a86a-1;dog;270;480
949fbd095-4;dog;359;480
9f07e2b51-1;cat;160;120
886e903a4-5;cat;400;300
d3b4f29f8-3;dog;300;400
3bbbccce4-7;dog;360;480
ff832cb7e-5;dog;225;300
c3a52fbbe-11;dog;640;480
c5c51218f-1;dog;329;480
e4deffd71-8;dog;400;225
95e69fe79-1;cat;400;391
2d3418da5-3;cat;640;480
906083f6c-2;dog;400;293
50eddd1bb-3;dog;400;300
2c46efe8f-2;dog;640;480
6caab3194-2;dog;400;300
5ecd80dba-4;cat;640;480
3b15c42d3-1;dog;333;400
5188ce75b-1;dog;300;400
110682438-2;dog;400;300
119903786-2;dog;300;400
1c3793826-7;dog;300;400
0e4cf50f4-1;dog;238;400
c42cf01ba-3;cat;360;480
e50570999-10;dog;266;400
ca21c4266-2;cat;300;400
3c2e29219-3;dog;261;348
5783d40a2-3;cat;400;299
29ca8f313-5;dog;206;243
f342f337e-6;cat;400;300
5f1896e5d-1;dog;300;400
06bfadf29-3;cat;640;360
6f2721c52-14;cat;386;480
3b61f8d97-8;cat;400;359
2204729ca-1;dog;400;300
df26f1098-11;dog;640;480
d867c4016-1;dog;400;300
5dcdbaaa4-1;cat;400;300
2e41f018c-9;cat;640;480
fcd21f3ec-4;cat;400;300
31e266863-1;dog;300;400
cc463360a-4;dog;383;479
1a6729b6f-5;dog;640;425
1894ab073-13;cat;640;480
1aa527f5a-3;cat;400;300
e1cd176b5-5;dog;640;360
1f2065428-5;cat;640;480
066498aa1-1;dog;270;480
9b344389b-1;dog;300;400
896bb46bd-4;dog;360;480
4b9f45715-2;dog;400;266
26428557f-2;cat;300;400
49e140a8e-1;dog;400;300
6a88c7fa4-8;cat;640;480
0f6f980c9-4;cat;203;360
8bed563dd-1;dog;400;300
d21cfa860-1;cat;360;480
b5974bdd0-4;dog;640;360
b1dd64fa6-4;cat;360;480
e90e0ffae-2;cat;360;480
ab7ccc7df-8;dog;300;400
618bb4def-2;dog;300;400
6b5f208fc-7;dog;300;400
b4ba15dbc-2;dog;400;266
e809f1cb5-14;dog;400;300
1aef9fc86-2;dog;400;300
3280fa256-5;cat;400;300
84e1e59d5-1;dog;640;360
8f15fc3d8-11;dog;400;267
812240d28-4;cat;639;428
dc371c173-11;dog;300;400
80092bbd9-1;cat;400;300
c07eb487c-1;cat;402;402
45bec4a13-9;cat;640;478
b4fafe948-5;cat;276;400
184ea777b-2;dog;640;360
7baa8082a-3;cat;300;400
6cf058ab3-2;dog;400;300
a3a4e1dd7-3;cat;203;360
676b51817-1;dog;640;480
4f5f178e6-9;cat;380;400
5b9bed882-9;dog;400;300
360dcecb1-4;dog;400;300
e4b550d46-9;dog;640;425
e1af060fb-1;cat;640;635
e9cf01a21-1;dog;360;480
0308c9eda-2;cat;640;640
f8b975c1f-3;dog;267;400
ece36dc30-1;cat;400;300
2c007007f-1;cat;400;300
27a7a1795-1;dog;360;480
b5f9a9c4a-3;cat;400;300
5e6c38ddf-1;cat;360;480
d8179f4d9-1;dog;300;400
deb43659b-2;dog;225;400
390c45d0c-4;dog;299;400
ab3d83bd1-4;cat;360;480
9795221d0-4;cat;640;480
851302ab1-3;dog;360;480
8a3c86cde-2;dog;270;480
0f15ed6ab-1;dog;266;400
61e477c0a-3;dog;225;400
0f796d3f9-2;cat;400;286
e317b2a73-2;dog;400;300
10124968c-11;dog;349;400
e4fb514b2-4;dog;200;150
c5db00aa6-4;dog;300;400
cd617c72c-4;cat;127;225
7a5b854f0-1;dog;360;480
f6c3b531d-5;cat;300;400
00553ae55-1;cat;300;400
66832a1e1-5;cat;360;480
cb568959e-2;cat;300;400
81ea0e01a-3;dog;400;400
a5bed2b62-2;dog;360;480
3feae3fb7-2;dog;400;300
b5b9f6e99-1;dog;300;400
acd9e66f1-3;cat;268;400
c91bfb2a1-2;cat;640;489
e1f0c1add-5;dog;270;480
b1b2aae50-6;dog;300;400
707b0c535-5;dog;300;400
e3d10f7cc-1;dog;640;637
a2b34e983-1;dog;300;400
421ea515e-3;dog;478;434
6d1c4a5d5-1;cat;127;225
0ac2e7d16-3;dog;400;366
59047a5a1-2;cat;300;400
f0e2f80c5-1;cat;400;300
d1bfba974-1;dog;346;480
ed8e10562-6;cat;300;400
98c265a0f-3;cat;640;480
86ce90970-7;dog;640;360
c2deaf1e4-3;dog;270;480
945bf5e17-1;cat;480;270
cd3cd5fcc-10;dog;360;480
3625dd7cf-1;dog;400;300
abf38029d-8;cat;400;300
6223c652f-2;cat;360;480
696b615fb-5;cat;427;480
1c107ce2b-2;dog;640;426
77bb4ce3a-3;dog;400;300
969b9bb00-3;cat;299;400
2f50d46b2-3;dog;400;299
682ed2e7b-1;dog;270;480
4012be917-1;cat;640;640
c74d9c9f3-5;dog;434;480
ee5f5db50-1;cat;400;300
aaad1ddb5-2;cat;400;267
75d255222-2;cat;400;300
3c97d1670-1;dog;387;259
1d5be4060-2;dog;307;400
126cfd595-4;dog;400;300
1b1fdfd71-4;cat;360;480
